# ang_deg abs(r)**2 abs(t)**2 r.real r.imag t.real t.imag
0.10627 0.9310027852622625 6.1988683133149396e-189 -0.7437214550842252 -0.614720410031801 -1.0827440452523456e-97 -7.873281774437051e-95
0.10646 0.9308684867212073 6.8716087728588985e-189 -0.7428769796798339 -0.6156316104481436 1.713941917281883e-97 -8.289499017968421e-95
0.10665000000000001 0.9307341150121052 7.618837513059249e-189 -0.7420311777878512 -0.616541844648747 4.8159743887962e-97 -8.728462394354527e-95
0.10684 0.9305996699009376 8.448961625824004e-189 -0.7411840497494893 -0.6174511108564663 8.249071472257859e-97 -9.191453178917064e-95
0.10703 0.930465151155933 9.371354618604484e-189 -0.7403355959243618 -0.6183594072731918 1.2040935907452008e-96 -9.679826846193692e-95
0.10722000000000001 0.9303305585419316 1.0396469519940203e-188 -0.7394858166549495 -0.6192667321179895 1.6221403020186596e-96 -1.0195017499141808e-94
0.10741 0.9301958918161811 1.1535965454369444e-188 -0.7386347122399856 -0.6201730836551478 2.08225995788853e-96 -1.0738542567703132e-94
0.1076 0.9300611507508179 1.2802849065535275e-188 -0.7377822830765232 -0.6210784600428603 2.587911335698229e-96 -1.1312007682305488e-94
0.10779000000000001 0.9299263351075583 1.4211633238808729e-188 -0.7369285295000991 -0.6219828595036843 3.142817678372617e-96 -1.1917112039353007e-94
0.10798 0.9297914446447497 1.5778514550765557e-188 -0.7360734518291646 -0.6228862802767839 3.750986304687698e-96 -1.2555653966443805e-94
0.10817 0.9296564791271669 1.7521571911467647e-188 -0.7352170504271967 -0.6237887205523196 4.416729632549613e-96 -1.3229536806260682e-94
0.10836000000000001 0.9295214383161964 1.9460989280661998e-188 -0.7343593256405759 -0.6246901785372609 5.144687833162078e-96 -1.3940775253823337e-94
0.10855000000000001 0.9293863219740365 2.1619305002624678e-188 -0.73350027782521 -0.6255906524272692 5.939853086109153e-96 -1.4691502015770925e-94
0.10874 0.929251129858112 2.402169132620401e-188 -0.7326399073110625 -0.6264901404438459 6.8075956698538655e-96 -1.5483974931328129e-94
0.10893 0.9291158617280557 2.6696267450172985e-188 -0.7317782144465045 -0.6273886407877826 7.7536918929739e-96 -1.6320584460184572e-94
0.10912000000000001 0.9289805173442932 2.9674450535526395e-188 -0.7309151995894293 -0.6282861516486241 8.78435412176066e-96 -1.720386167643471e-94
0.10931 0.9288450964652638 3.299134927409725e-188 -0.7300508630895377 -0.6291826712231391 9.906263028746273e-96 -1.8136486767536467e-94
0.1095 0.9287095988501929 3.6686205074058463e-188 -0.7291852053060519 -0.630078197696892 1.1126602166577101e-95 -1.912129802034506e-94
0.10969000000000001 0.9285740242535487 4.0802887089595826e-188 -0.7283182265722974 -0.630972729280856 1.2453095156351834e-95 -2.0161301423921687e-94
0.10988 0.928438372431975 4.5390447159551773e-188 -0.727449927240002 -0.6318662641655202 1.3894045492917977e-95 -2.1259680773565838e-94
0.11007 0.9283026431428882 5.050374262899007e-188 -0.726580307670417 -0.632758800530226 1.545837934427172e-95 -2.2419808459716748e-94
0.11026 0.928166836140336 5.6204135395236585e-188 -0.7257093682077733 -0.6336503365704232 1.7155691537241057e-95 -2.3645256954221416e-94
0.11045 0.9280309511832653 6.256027598060311e-188 -0.7248371092323783 -0.6345408704432792 1.899629476928021e-95 -2.4939810898569725e-94
0.11064 0.9278949880217422 6.964898471931289e-188 -0.7239635310721363 -0.6354304003581401 2.0991272728089443e-95 -2.630748015081791e-94
0.11083000000000001 0.9277589464121051 7.755623976775073e-188 -0.7230886340998806 -0.6363189244770849 2.3152536721479348e-95 -2.7752513365659563e-94
0.11102000000000001 0.9276228261045677 8.637828807258974e-188 -0.7222124186537504 -0.6372064409960618 2.5492886869278993e-95 -2.927941269760374e-94
0.11121 0.9274866268514784 9.62228920816251e-188 -0.7213348850902774 -0.6380929480908519 2.8026077481011034e-95 -3.0892949205709296e-94
0.1114 0.9273503484059314 1.072107308623684e-187 -0.7204560337755285 -0.6389784439262143 3.0766887387262804e-95 -3.2598179320763896e-94
0.11159000000000001 0.9272139905203904 1.1947697451140579e-187 -0.7195758650762658 -0.639862926664871 3.3731195456146064e-95 -3.440046234638498e-94
0.11178 0.9270775529425785 1.3317305392971405e-187 -0.71869437933344 -0.6407463944940306 3.6936061747679574e-95 -3.6305479100582825e-94
0.11197 0.9269410354223336 1.4846864914668268e-187 -0.717811576906391 -0.641628845580912 4.039981439813526e-95 -3.8319251577148385e-94
0.11216000000000001 0.9268044377115825 1.65553925276089e-187 -0.7169274581728249 -0.642510278072993 4.414214303234992e-95 -4.0448163924287164e-94
0.11235 0.9266677595561537 1.8464204805560825e-187 -0.7160420234758325 -0.6433906901508515 4.8184199312284187e-95 -4.269898488163885e-94
0.11254 0.9265310007066934 2.0597201062867174e-187 -0.7151552731945413 -0.6442700799577258 5.2548704358846063e-95 -4.507889132386447e-94
0.11273 0.92639416090911 2.2981181634566443e-187 -0.7142672076823027 -0.6451484456610248 5.72600646964946e-95 -4.759549362456678e-94
0.11292 0.9262572399113904 2.5646205746205983e-187 -0.7133778273108443 -0.6460257854084848 6.234449624871213e-95 -5.025686234232636e-94
0.11311 0.9261202374540827 2.8625994553665904e-187 -0.712487132408499 -0.6469020973890846 6.783015806934499e-95 -5.307155690131454e-94
0.11330000000000001 0.9259831532893009 3.195838418877669e-187 -0.7115951233837348 -0.6477773797114161 7.37472948232891e-95 -5.6048655505196e-94
0.11349000000000001 0.9258459871562978 3.568583678687401e-187 -0.7107018005663488 -0.6486516305599237 8.01283915777284e-95 -5.919778785832341e-94
0.11368 0.9257087388045014 3.985601475672605e-187 -0.7098071643574273 -0.6495248480476861 8.700833799087704e-95 -6.2529168928375e-94
0.11387 0.9255714079745577 4.4522428671836055e-187 -0.7089112151058762 -0.6503970303373685 9.442460657018142e-95 -6.605363581154538e-94
0.11406000000000001 0.9254339944064578 4.974516635731782e-187 -0.7080139531613517 -0.6512681755892061 1.0241744286461959e-94 -6.978268631761395e-94
0.11425 0.925296497846279 5.55917142428277e-187 -0.7071153789183183 -0.6521382819183997 1.1103006966246272e-94 -7.372851999457371e-94
0.11444 0.9251589180340252 6.213788371394735e-187 -0.7062154927367272 -0.6530073474721756 1.2030890746694985e-94 -7.790408230148035e-94
0.11463000000000001 0.9250212547103789 6.946885447414926e-187 -0.7053142949860884 -0.6538753703869384 1.3030381019729378e-94 -8.232311108003391e-94
0.11482 0.9248835076153487 7.768035107453341e-187 -0.7044117860366608 -0.6547423487968305 1.410683188389614e-94 -8.70001862161963e-94
0.11501 0.9247456764855797 8.687996965130728e-187 -0.7035079662418474 -0.6556082808505695 1.5265993407424438e-94 -9.195078254378916e-94
0.1152 0.9246077610664322 9.718867311725232e-187 -0.7026028360174332 -0.6564731646356093 1.6514040784706535e-94 -9.71913255835431e-94
0.11539 0.9244697610878211 1.0874248040162493e-186 -0.7016963956831226 -0.6573369983297273 1.78576059834315e-94 -1.0273925222962743e-93
0.11558 0.9243316762937284 1.216943680949276e-186 -0.7007886456562109 -0.6581997800159629 1.9303811247522715e-94 -1.086130732500134e-93
0.11577000000000001 0.9241935064167233 1.362164208715039e-186 -0.6998795862843393 -0.6590615078421629 2.0860305620611453e-94 -1.1483244200383912e-93
0.11596000000000001 0.9240552511953736 1.5250225471294716e-186 -0.698969217959921 -0.6599221799120485 2.2535303752977666e-94 -1.214182257985009e-93
0.11615 0.9239169103635402 1.7076975518924224e-186 -0.6980575410497366 -0.6607817943520655 2.433762790067358e-94 -1.2839258306885402e-93
0.11634 0.9237784836543899 1.912641677024311e-186 -0.6971445559213547 -0.6616403492862319 2.627675289000661e-94 -1.3577904487733238e-93
0.11653000000000001 0.9236399708043845 2.1426158703568952e-186 -0.6962302629694871 -0.662497842811449 2.83628544157042e-94 -1.4360260162323843e-93
0.11672 0.9235013715439537 2.4007290110821984e-186 -0.695314662554465 -0.663354273055299 3.0606861141392786e-94 -1.518897961085388e-93
0.11691 0.9233626856068136 2.6904824333524796e-186 -0.6943977550637765 -0.6642096381182683 3.302051040818728e-94 -1.6066882157378136e-93
0.11710000000000001 0.923223912725959 3.015820258663543e-186 -0.6934795408856779 -0.6650639360985893 3.561640830354897e-94 -1.699696268342974e-93
0.11729 0.9230850526283678 3.3811862900214516e-186 -0.6925600203740828 -0.6659171651247758 3.840809427288653e-94 -1.7982402841261112e-93
0.11748 0.9229461050495852 3.791588272688578e-186 -0.6916391939451868 -0.6667693232658783 4.141011015906703e-94 -1.9026582852288457e-93
0.11767 0.922807069715149 4.252670640876344e-186 -0.6907170619544885 -0.6676204086455928 4.463807509018542e-94 -2.0133094312848786e-93
0.11786 0.9226679463578255 4.7707966786378786e-186 -0.6897936248109788 -0.6684704193365298 4.810876520585379e-94 -2.1305753564881673e-93
0.11805 0.9225287347003878 5.353141567057761e-186 -0.688868882862993 -0.6693193534655036 5.184020016310164e-94 -2.254861621422192e-93
0.11824000000000001 0.9223894344715002 6.0077975261444804e-186 -0.6879428365035701 -0.670167209116443 5.585173530544332e-94 -2.3865992316435433e-93
0.11843000000000001 0.922250045401721 6.743892856000105e-186 -0.6870154861440948 -0.6710139843549566 6.016416122881737e-94 -2.5262462719147933e-93
0.11862 0.9221105672155905 7.571726695661483e-186 -0.6860868321616589 -0.6718596772764163 6.479981099435258e-94 -2.6742896524443834e-93
0.11881 0.9219709996329697 8.502921530725975e-186 -0.6851568749078706 -0.6727042859975326 6.978267515465127e-94 -2.8312469612437587e-93
0.11900000000000001 0.9218313423861325 9.55059573698023e-186 -0.6842256148228477 -0.6735478085529109 7.513852479701731e-94 -2.9976684183066397e-93
0.11919 0.9216915951921374 1.0729559294423985e-185 -0.683293052251071 -0.6743902430622442 8.089504551274725e-94 -3.1741390101211764e-93
0.11938 0.9215517577778111 1.2056535072190269e-185 -0.6823591876079947 -0.6752315875792309 8.708197945642411e-94 -3.3612807019922274e-93
0.11957000000000001 0.9214118298626586 1.3550409857426516e-185 -0.6814240212660598 -0.6760718401947022 9.373127979437069e-94 -3.559754847772169e-93
0.11976 0.9212718111706737 1.5232518533636253e-185 -0.6804875536335971 -0.676910998965474 1.008772755603176e-93 -3.7702647203066565e-93
0.11995 0.9211317014211611 1.7126966368813972e-185 -0.6795497850934877 -0.6777490619695137 1.0855684994148454e-93 -3.993558238199635e-93
0.12014 0.9209915003339657 1.9260994185812065e-185 -0.6786107160381979 -0.6785860272744274 1.1680963132900763e-93 -4.230430851425206e-93
0.12033 0.9208512076268666 2.1665392485770163e-185 -0.6776703468522971 -0.6794218929530855 1.256781992262497e-93 -4.481728629635542e-93
0.12052 0.9207108230207878 2.437497093568912e-185 -0.676728677947453 -0.6802566570525278 1.3520830524973603e-93 -4.748351540781131e-93
0.12071000000000001 0.9205703462332622 2.7429091085932914e-185 -0.6757857097186662 -0.6810903176329117 1.4544911162158002e-93 -5.031256968072912e-93
0.12090000000000001 0.9204297769797467 3.087227060008989e-185 -0.6748414425530436 -0.6819228727595766 1.564534472764944e-93 -5.331463446711419e-93
0.12109 0.9202891149749196 3.475486885445955e-185 -0.673895876838548 -0.6827543204952452 1.6827808335931078e-93 -5.650054647572113e-93
0.12128 0.9201483599352803 3.9133864983220784e-185 -0.6729490129814983 -0.6835846588846969 1.8098402949746523e-93 -5.988183621926339e-93
0.12147000000000001 0.9200075115752365 4.4073741258342275e-185 -0.6720008513803273 -0.6844138859778869 1.9463685313383977e-93 -6.347077343042062e-93
0.12166 0.9198665696110003 4.964748581373908e-185 -0.671051392451816 -0.6852419998069873 2.093070224445784e-93 -6.728041531476865e-93
0.12185 0.9197255337514992 5.593773186378572e-185 -0.6701006365698916 -0.6860689984397527 2.2507027671401248e-93 -7.132465837126282e-93
0.12204000000000001 0.9195844037100538 6.303805080849867e-185 -0.6691485841443378 -0.686894879910807 2.4200802270232755e-93 -7.561829309318589e-93
0.12223 0.9194431791965941 7.105442211298523e-185 -0.6681952355683217 -0.6877196422673916 2.60207763347258e-93 -8.017706286860785e-93
0.12242 0.919301859925418 8.010690271944332e-185 -0.667240591270848 -0.6885432835239533 2.7976355729304207e-93 -8.501772634016838e-93
0.12261 0.9191604456022524 9.033152565058151e-185 -0.6662846516293757 -0.6893658017376363 3.007765163124452e-93 -9.015812463337757e-93
0.1228 0.9190189359384767 1.0188245647118883e-184 -0.6653274170659292 -0.6901871949253013 3.233553369409084e-93 -9.561725214540104e-93
0.12299 0.9188773306394881 1.1493444699367632e-184 -0.664368887968489 -0.6910074611312105 3.4761687658548982e-93 -1.0141533301477205e-92
0.12318000000000001 0.9187356294150262 1.2968562387700028e-184 -0.6634090647608585 -0.6918265983670686 3.7368677025510635e-93 -1.075739018770961e-92
0.12337000000000001 0.9185938319701364 1.463606622632907e-184 -0.6624479478415405 -0.6926446046643748 4.017000978298232e-93 -1.1411589083192653e-92
0.12356 0.9184519380103261 1.6521439499962325e-184 -0.6614855376186722 -0.6934614780444998 4.318021000475685e-93 -1.2106572167177389e-92
0.12375 0.9183099472402739 1.8653592020590828e-184 -0.6605218345012933 -0.6942772165261655 4.641489505620869e-93 -1.2844940458216207e-92
0.12394000000000001 0.9181678593651078 2.1065327593458377e-184 -0.6595568389080764 -0.6950918181180769 4.989085868143942e-93 -1.3629464337781958e-92
0.12413 0.9180256740852613 2.379387627984626e-184 -0.6585905512324319 -0.6959052808483512 5.362616063890961e-93 -1.4463094819220442e-92
0.12432 0.9178833911041857 2.6881500204378894e-184 -0.6576229718948666 -0.6967176027203197 5.764022291460868e-93 -1.5348975505463913e-92
0.12451000000000001 0.9177410101244754 3.0376183666100965e-184 -0.656654101316783 -0.6975287817347205 6.195393362946128e-93 -1.6290455418415185e-92
0.1247 0.9175985308453152 3.433241924050336e-184 -0.6556839399030839 -0.6983388159042029 6.658975895906915e-93 -1.7291102695396968e-92
0.12489 0.9174559529663191 3.8812103218382114e-184 -0.6547124880683078 -0.699147703231388 7.15718634872706e-93 -1.8354719168470437e-92
0.12508 0.9173132761875217 4.3885556066253296e-184 -0.6537397462366475 -0.6999554417089456 7.69262399615513e-93 -1.948535595559679e-92
0.12527 0.9171705002055376 4.963268567634324e-184 -0.6527657148157942 -0.7007620293413185 8.26808492416917e-93 -2.0687330143113173e-92
0.12546000000000002 0.9170276247186727 5.614431313853736e-184 -0.651790394231802 -0.7015674641157648 8.886577073123342e-93 -2.19652425278851e-92
0.12565 0.9168846494192618 6.352368499520547e-184 -0.6508137848768333 -0.7023717440455253 9.551336500052836e-93 -2.332399667755964e-92
0.12584 0.9167415740064198 7.188819691210657e-184 -0.6498358871962497 -0.7031748670979948 1.0265844809109729e-92 -2.4768819097331637e-92
0.12603 0.9165983981732819 8.137136121137679e-184 -0.6488567016015271 -0.7039768312665331 1.1033848053935588e-92 -2.6305281014207578e-92
0.12622 0.9164551216159217 9.212505049341403e-184 -0.6478762285312073 -0.7047776345203504 1.1859377002581067e-92 -2.7939321431358918e-92
0.12641 0.9163117440231675 1.0432205933109852e-183 -0.6468944683812737 -0.7055772748614263 1.2746769082717623e-92 -2.9677271964634134e-92
0.1266 0.9161682650880497 1.1815902656331201e-183 -0.6459114215834898 -0.7063757502604723 1.3700691908551014e-92 -3.152588312577595e-92
0.12679 0.916024684501434 1.338597729316132e-183 -0.6449270885618783 -0.7071730586925192 1.47261687456949e-92 -3.349235261055053e-92
0.12698 0.9158810019558222 1.516791113365036e-183 -0.6439414697588227 -0.707969198115758 1.5828605895517602e-92 -3.558435539347905e-92
0.12717 0.9157372171352075 1.719072004282665e-183 -0.6429545655655029 -0.7087641665276843 1.701382232673129e-92 -3.781007609245299e-92
0.12736 0.9155933297328223 1.94874514166908e-183 -0.6419663764436422 -0.7095579618668527 1.8288081395158126e-92 -4.017824312427251e-92
0.12755 0.9154493394321206 2.2095752533428748e-183 -0.640976902795088 -0.7103505821179686 1.9658125351108376e-92 -4.269816578054595e-92
0.12774 0.9153052459219702 2.505851955131222e-183 -0.6399861450661328 -0.7111420252279856 2.1131212248683347e-92 -4.537977329198899e-92
0.12793 0.9151610488877931 2.842463976753933e-183 -0.6389941036866711 -0.7119322891549877 2.2715155966598476e-92 -4.8233656985211467e-92
0.12812 0.9150167480115639 3.224984012544043e-183 -0.638000779070226 -0.7127213718679611 2.4418369292390883e-92 -5.1271115197979314e-92
0.12831 0.9148723429768615 3.6597657374227318e-183 -0.6370061716486959 -0.7135092713191145 2.6249910323630976e-92 -5.450420117224051e-92
0.1285 0.9147278334726323 4.154054768207195e-183 -0.636010281898394 -0.71429598542352 2.8219532511621298e-92 -5.794577424655523e-92
0.12869 0.9145832191717677 4.71611570005726e-183 -0.6350131101924391 -0.715081512175705 3.033773900066547e-92 -6.160955520359453e-92
0.12888 0.9144384997613372 5.355377283203147e-183 -0.6340146570091533 -0.7158658494850155 3.261584051903738e-92 -6.551018417345403e-92
0.12907000000000002 0.9142936749173964 6.0825987902810506e-183 -0.6330149227584273 -0.7166489953125859 3.50660186334609e-92 -6.966328392689239e-92
0.12926 0.9141487443213459 6.910060291455957e-183 -0.6320139078945667 -0.717430947582542 3.770139336045559e-92 -7.40855264551461e-92
0.12945 0.9140037076511139 7.851780633691425e-183 -0.6310116128555355 -0.7182117042297276 4.0536096522431526e-92 -7.87947048501074e-92
0.12964 0.9138585645824232 8.923767032173706e-183 -0.6300080380716568 -0.718991263192763 4.3585350740128586e-92 -8.380980988544048e-92
0.12983 0.9137133147900395 1.0144300967769064e-182 -0.6290031839742971 -0.7197696224072228 4.686555467122162e-92 -8.915111190068132e-92
0.13002 0.9135679579527752 1.15342656974957e-182 -0.6279970510305342 -0.7205467797788897 5.0394374890352695e-92 -9.484024819087248e-92
0.13021 0.9134224937409566 1.311752173758747e-182 -0.6269896396564641 -0.7213227332508063 5.4190845485923e-92 -1.0090031716059314e-91
0.13040000000000002 0.9132769218326999 1.492133694965583e-182 -0.6259809503299149 -0.722097480716251 5.8275474838652816e-92 -1.0735597785864265e-91
0.13059 0.9131312418938851 1.6976880022297624e-182 -0.6249709834517528 -0.7228710201254673 6.267036185161377e-92 -1.1423355797525267e-91
0.13078 0.9129854535981684 1.9319785838440397e-182 -0.6239597394845758 -0.7236433493790353 6.739932029690613e-92 -1.2156116757400553e-91
0.13097 0.9128395566169641 2.1990804289322032e-182 -0.622947218883361 -0.7244144663812631 7.24880139119938e-92 -1.293688220879228e-91
0.13116 0.9126935506194437 2.5036544460058738e-182 -0.6219334220954822 -0.7251843690400714 7.796410199137501e-92 -1.3768857345741226e-91
0.13135 0.9125474352712958 2.8510328549161224e-182 -0.620918349552073 -0.7259530552734285 8.385739663866254e-92 -1.465546504828395e-91
0.13154 0.9124012102421906 3.247317165396929e-182 -0.6199020017199705 -0.7267205229699821 9.020003221131298e-92 -1.5600360842957255e-91
0.13173 0.9122548751995467 3.699490677431367e-182 -0.6188843790584181 -0.7274867700219867 9.702664883954919e-92 -1.6607448988113884e-91
0.13192 0.9121084298035518 4.2155476555103356e-182 -0.6178654819844795 -0.7282517943511286 1.0437459067106375e-91 -1.7680899687898024e-91
0.13211 0.9119618737220921 4.8046415985542663e-182 -0.6168453109768829 -0.7290155938304234 1.1228411896630491e-91 -1.882516736008032e-91
0.1323 0.9118152066170556 5.477255648436611e-182 -0.6158238664808264 -0.7297781663558186 1.2079864371246142e-91 -2.004501039201425e-91
0.13249 0.911668428154276 6.24539827631614e-182 -0.6148011489772027 -0.7305395097943624 1.2996497256617635e-91 -2.1345512097167976e-91
0.13268 0.9115215379886292 7.122828275358506e-182 -0.6137771588788234 -0.7312996220614836 1.3983358130336774e-91 -2.273210335482828e-91
0.13287 0.9113745357826482 8.125313177817776e-182 -0.6127518966601383 -0.7320585010243726 1.504589038682371e-91 -2.421058653253703e-91
0.13306 0.9112274211965843 9.27092649078592e-182 -0.6117253627880559 -0.7328161445536019 1.6189964758797272e-91 -2.578716134411646e-91
0.13325 0.9110801938884062 1.0580389429421353e-181 -0.6106975577219476 -0.7335725505230241 1.742191331870615e-91 -2.746845243652479e-91
0.13344 0.91093285351627 1.2077463923021993e-181 -0.6096684819309505 -0.7343277167969899 1.8748566199475865e-91 -2.9261538882397667e-91
0.13363 0.910785399729865 1.3789404835323085e-181 -0.6086381358334833 -0.7350816412746325 2.0177291384193187e-91 -3.117398588454277e-91
0.13382 0.9106378321889526 1.574747997980549e-181 -0.6076065199268564 -0.7358343217948774 2.171603744898523e-91 -3.3213878356717396e-91
0.13401000000000002 0.9104901505497509 1.798756893551882e-181 -0.6065736346922121 -0.7365857562063155 2.3373380066833884e-91 -3.5389857272998636e-91
0.13419999999999999 0.9103423544600078 2.0550852312969272e-181 -0.60553948056003 -0.7373359423919987 2.5158572222232485e-91 -3.771115849500834e-91
0.13439 0.9101944435713386 2.3484605047184818e-181 -0.6045040579964742 -0.7380848782065204 2.7081598288187404e-91 -4.018765406036693e-91
0.13458 0.9100464175392151 2.6843110095873104e-181 -0.6034673675033829 -0.7388325614763822 2.9153232613376503e-91 -4.2829896541757734e-91
0.13477 0.9098982760081611 3.0688711275708583e-181 -0.602429409514693 -0.7395789900747176 3.138510309640252e-91 -4.564916681823496e-91
0.13496 0.9097500186290098 3.5093025488046317e-181 -0.601390184517284 -0.7403241618340421 3.3789759474346836e-91 -4.865752463361057e-91
0.13515 0.9096016450478099 4.013834032134293e-181 -0.6003496929733114 -0.7410680746022329 3.6380747583148037e-91 -5.186786324329894e-91
0.13534000000000002 0.9094531549107454 4.5919224503771527e-181 -0.5993079353547298 -0.7418107262176763 3.9172689424194845e-91 -5.529396760635581e-91
0.13553 0.9093045478653513 5.254438458032458e-181 -0.598264912151903 -0.742552114503236 4.218136981130619e-91 -5.895057674759668e-91
0.13572 0.9091558235519162 6.013880633285696e-181 -0.5972206238132727 -0.7432922373091231 4.5423830301306634e-91 -6.285345077276024e-91
0.13591 0.9090069816169846 6.884622353201576e-181 -0.5961750708401766 -0.7440310924455341 4.891847033721085e-91 -6.701944205280284e-91
0.1361 0.9088580216986195 7.883196738800056e-181 -0.5951282536834369 -0.744768677755934 5.268515729165786e-91 -7.146657218555627e-91
0.13629 0.9087089434386723 9.028625287001758e-181 -0.5940801728295412 -0.7455049910560592 5.674534489933777e-91 -7.62141136487e-91
0.13648 0.9085597464790848 1.0342797236320593e-180 -0.5930308287747788 -0.7462400301523524 6.112220176597187e-91 -8.128267766012888e-91
0.13667 0.908410430455768 1.1850907536645304e-180 -0.5919802219821896 -0.7469737928720696 6.584075054105889e-91 -8.669430837624439e-91
0.13686 0.9082609950071697 1.358196240057611e-180 -0.5909283529418642 -0.7477062770209874 7.092801808441037e-91 -9.247258324062145e-91
0.13705 0.9081114397681461 1.556936329159786e-180 -0.589875222127882 -0.7484374804135132 7.641319843723344e-91 -9.864272094883556e-91
0.13724 0.9079617643748509 1.7851581378781591e-180 -0.5888208300327664 -0.7491674008486854 8.232782884592812e-91 -1.0523169663317776e-90
0.13743 0.9078119684586161 2.047293694182787e-180 -0.5877651771244354 -0.7498960361400087 8.870598071068382e-91 -1.122683656600721e-90
