# ang_deg abs(r)**2 abs(t)**2 r.real r.imag t.real t.imag
0.6529 0.00434262 3.74624e-06 0.0653457 -0.00851809 -0.00144871 -0.00128354 
0.6548 0.00428548 3.92611e-06 0.0649148 -0.00845828 0.0013314 -0.00146748 
0.6567 0.0042293 4.11302e-06 0.0644884 -0.0083995 0.0014877 0.00137832 
0.6586 0.00417407 4.30715e-06 0.0640663 -0.00834106 -0.00142425 0.00150953 
0.6605 0.00411976 4.50873e-06 0.0636485 -0.00828366 -0.0015331 -0.00146913 
0.6624 0.00406635 4.71797e-06 0.0632351 -0.00822654 0.0015129 -0.00155855 
0.6643 0.00401383 4.93509e-06 0.0628257 -0.00817047 0.00158604 0.00155549 
0.6662 0.00396217 5.16031e-06 0.0624205 -0.00811462 -0.00159682 0.00161569 
0.6681 0.00391137 5.39385e-06 0.0620194 -0.00805984 -0.00164764 -0.00163681 
0.67 0.00386139 5.63596e-06 0.0616223 -0.00800523 0.00167535 -0.00168201 
0.6719 0.00381224 5.88686e-06 0.0612292 -0.0079517 0.00171892 0.00171236 
0.6738 0.00376388 6.14679e-06 0.0608399 -0.00789829 -0.00174771 0.0017585 
0.6757 0.00371631 6.416e-06 0.0604545 -0.00784597 -0.00180084 -0.00178128 
0.6776 0.00366951 6.69473e-06 0.060073 -0.00779372 0.00181295 -0.00184606 
0.6795 0.00362346 6.98323e-06 0.0596951 -0.00774257 0.00189426 0.00184256 
0.6814 0.00357814 7.28177e-06 0.059321 -0.00769143 -0.00186995 0.00194552 
0.6833 0.00353355 7.59059e-06 0.0589505 -0.00764143 -0.00199992 -0.00189497 
0.6852 0.00348967 7.90996e-06 0.0585836 -0.00759138 0.00191743 -0.00205753 
0.6871 0.00344649 8.24015e-06 0.0582202 -0.00754248 0.00211841 0.00193714 
0.689 0.00340398 8.58143e-06 0.0578604 -0.00749348 -0.00195389 0.0021826 
0.6909 0.00336215 8.93407e-06 0.057504 -0.00744565 -0.00225015 -0.00196746 
0.6928 0.00332097 9.29836e-06 0.0571511 -0.00739766 0.00197762 -0.00232107 
0.6947 0.00328043 9.67458e-06 0.0568014 -0.00735088 0.00239537 0.00198413 
0.6966 0.00324054 1.0063e-05 0.0564552 -0.00730388 -0.00198674 0.00247303 
0.6985 0.00320125 1.04639e-05 0.0561121 -0.00725811 -0.00255403 -0.00198517 
0.7004 0.00316258 1.08777e-05 0.0557724 -0.00721207 0.00197914 -0.00263831 
0.7023 0.00312449 1.13045e-05 0.0554357 -0.00716727 0.00272581 0.00196837 
0.7042 0.003087 1.17448e-05 0.0551024 -0.00712216 -0.00195256 0.00281643 
0.7061 0.00305006 1.21987e-05 0.0547719 -0.00707831 -0.00291006 -0.00193139 
0.708 0.00301372 1.26667e-05 0.0544449 -0.00703412 0.00190454 -0.00300656 
0.7099 0.00297789 1.3149e-05 0.0541204 -0.00699118 0.00310576 0.0018717 
0.7118 0.00294265 1.3646e-05 0.0537994 -0.00694787 -0.00183254 0.00320747 
0.7137 0.00290789 1.4158e-05 0.0534809 -0.00690582 -0.00331145 -0.0017867 
0.7156 0.00287371 1.46853e-05 0.0531658 -0.00686338 0.00173387 -0.00341745 
0.7175 0.00283998 1.52282e-05 0.052853 -0.00682217 0.00352518 0.00167371 
0.7194 0.00280682 1.57871e-05 0.0525437 -0.00678059 -0.00160587 0.00363432 
0.7213 0.00277408 1.63624e-05 0.0522365 -0.0067402 -0.00374451 -0.00153004 
0.7232 0.00274191 1.69542e-05 0.0519329 -0.00669946 0.00144588 -0.00385535 
0.7251 0.00271012 1.75632e-05 0.0516311 -0.00665984 0.0039664 0.00135308 
0.727 0.0026789 1.81894e-05 0.051333 -0.00661994 -0.00125134 0.0040772 
0.7289 0.00264804 1.88334e-05 0.0510365 -0.00658106 -0.00418724 -0.00114038 
0.7308 0.00261773 1.94955e-05 0.0507438 -0.00654199 0.00101992 -0.00429596 
0.7327 0.00258775 2.01761e-05 0.0504525 -0.00650381 0.00440277 0.000889737 
0.7346 0.00255833 2.08754e-05 0.050165 -0.00646556 -0.000749602 0.00450705 
0.7365 0.00252921 2.15939e-05 0.0498788 -0.00642805 -0.00460812 -0.000599332 
0.7384 0.00250064 2.2332e-05 0.0495964 -0.00639062 0.000438776 -0.00470526 
0.7403 0.00247235 2.30901e-05 0.0493151 -0.00635373 0.00479774 0.000267825 
0.7422 0.00244461 2.38684e-05 0.0490377 -0.00631713 -8.64097e-05 0.00488477 
0.7441 0.00241711 2.46675e-05 0.0487612 -0.00628083 -0.00496552 0.000105489 
0.746 0.00239016 2.54877e-05 0.0484887 -0.00624504 -0.000307837 -0.00503914 
0.7479 0.00236343 2.63293e-05 0.048217 -0.00620929 0.00510474 -0.000520544 
0.7498 0.00233725 2.71929e-05 0.0479492 -0.00617432 0.000743458 0.00516141 
0.7517 0.00231127 2.80788e-05 0.0476821 -0.00613908 -0.00520821 0.000976358 
0.7536 0.00228582 2.89873e-05 0.0474189 -0.00610492 -0.00121895 -0.00524419 
0.7555 0.00226056 2.9919e-05 0.0471563 -0.00607018 0.00526835 -0.00147088 
0.7574 0.00223582 3.08743e-05 0.0468975 -0.00603683 0.00173169 0.00527973 
0.7593 0.00221127 3.18534e-05 0.0466395 -0.00600254 -0.00527731 0.00200085 
0.7612 0.00218721 3.2857e-05 0.046385 -0.00596998 -0.00227775 -0.00526012 
0.7631 0.00216334 3.38853e-05 0.0461314 -0.00593615 0.00522716 -0.00256167 
0.765 0.00213994 3.49388e-05 0.0458811 -0.00590436 0.00285181 0.00517746 
0.7669 0.00211673 3.6018e-05 0.0456318 -0.00587098 -0.00511006 0.00314727 
0.7688 0.00209395 3.71233e-05 0.0453855 -0.00583992 -0.00344704 -0.00502406 
0.7707 0.0020714 3.82551e-05 0.0451406 -0.00580699 0.00491857 -0.00375004 
0.7726 0.00204922 3.94139e-05 0.0448982 -0.00577663 0.00405505 0.00479275 
0.7745 0.00202729 4.06001e-05 0.0446575 -0.00574417 -0.00464584 0.00436077 
0.7764 0.00200569 4.18142e-05 0.0444189 -0.00571444 -0.0046658 -0.00447711 
0.7783 0.00198438 4.30566e-05 0.0441824 -0.0056825 0.00428595 -0.00496863 
0.7802 0.00196333 4.43277e-05 0.0439474 -0.00565333 0.00526765 0.00407181 
0.7821 0.00194261 4.56281e-05 0.0437151 -0.00562194 -0.00383425 0.00556118 
0.784 0.00192211 4.69582e-05 0.0434836 -0.00559327 -0.00584742 -0.00357294 
0.7859 0.00190197 4.83185e-05 0.0432553 -0.00556249 0.00328768 -0.00612451 
0.7878 0.00188197 4.97093e-05 0.0430273 -0.00553422 0.0063905 0.00297839 
0.7897 0.00186239 5.11313e-05 0.042803 -0.00550411 -0.00264514 0.00664338 
0.7916 0.0018429 5.25849e-05 0.0425783 -0.00547615 -0.00688107 -0.00228817 
0.7935 0.00182386 5.40705e-05 0.0423579 -0.00544678 0.00190785 -0.00710145 
0.7954 0.00180486 5.55886e-05 0.0421366 -0.00541905 0.00730235 0.00150476 
0.7973 0.00178634 5.71398e-05 0.0419199 -0.00539048 -0.00107965 0.00748159 
0.7992 0.00176781 5.87245e-05 0.0417019 -0.00536289 -0.00763697 -0.000633454 
0.8011 0.00174979 6.03432e-05 0.0414888 -0.00533517 0.000167326 -0.00776629 
0.803 0.00173172 6.19964e-05 0.0412741 -0.00530765 0.00786738 -0.000317386 
0.8049 0.00171418 6.36846e-05 0.0410645 -0.00528082 0.000819121 0.00793811 
0.8068 0.00169657 6.54083e-05 0.0408531 -0.00525333 -0.00797641 0.0013361 
0.8087 0.00167948 6.7168e-05 0.0406467 -0.00522741 -0.00186633 -0.00798028 
0.8106 0.00166233 6.89642e-05 0.0404387 -0.00519991 0.00794781 -0.00240759 
0.8125 0.00164567 7.07974e-05 0.0402354 -0.00517488 0.00295745 0.00787724 
0.8144 0.00162897 7.26681e-05 0.0400309 -0.0051474 -0.00776693 0.00351326 
0.8163 0.00161271 7.45769e-05 0.0398304 -0.0051232 -0.00407217 -0.0076154 
0.8182 0.00159646 7.65242e-05 0.0396294 -0.00509578 0.00742139 -0.00463112 
0.8201 0.00158058 7.85107e-05 0.0394316 -0.00507233 0.00518686 0.00718381 
0.822 0.00156477 8.05367e-05 0.0392341 -0.00504508 -0.00690185 0.00573595 
0.8239 0.00154925 8.26028e-05 0.0390388 -0.00502223 -0.00627481 -0.00657492 
0.8258 0.00153388 8.47096e-05 0.038845 -0.00499527 0.00620273 -0.00679969 
0.8277 0.0015187 8.68576e-05 0.038652 -0.00497287 0.00730671 0.00578529 
0.8296 0.00150377 8.90472e-05 0.0384617 -0.00494635 -0.00532292 0.0077919 
0.8315 0.00148892 9.12792e-05 0.038271 -0.00492421 -0.00825121 -0.0048163 
0.8334 0.0014744 9.35539e-05 0.0380842 -0.00489832 0.00426646 -0.00868051 
0.8353 0.00145987 9.5872e-05 0.0378958 -0.00487624 0.00907567 0.0036748 
0.8372 0.00144576 9.82339e-05 0.0377124 -0.00485115 -0.0030431 0.00943257 
0.8391 0.00143154 0.00010064 0.0375263 -0.00482895 -0.00974712 -0.00237357 
0.841 0.00141782 0.000103091 0.0373461 -0.00480483 0.00166878 -0.0100153 
0.8429 0.00140391 0.000105588 0.0371623 -0.00478232 0.0102333 0.000931744 
0.8448 0.00139055 0.000108131 0.0369851 -0.0047593 -0.000165871 0.0103973 
0.8467 0.00137696 0.000110721 0.0368039 -0.00473637 -0.0105038 0.000625019 
0.8486 0.00136393 0.000113357 0.0366293 -0.00471453 -0.0014367 -0.0105496 
0.8505 0.00135067 0.000116042 0.0364508 -0.00469112 0.0105315 -0.00226457 
0.8524 0.00133795 0.000118774 0.0362787 -0.00467046 0.00310364 0.0104471 
0.8543 0.00132502 0.000121556 0.0361031 -0.00464659 -0.0102939 0.00394856 
0.8562 0.00131259 0.000124387 0.035933 -0.00462704 -0.00479366 -0.0100701 
0.8581 0.0013 0.000127268 0.0357606 -0.00460282 0.00977432 -0.00563297 
0.86 0.00128782 0.000130199 0.0355922 -0.00458419 0.00646025 0.00940555 
0.8619 0.00127559 0.000133182 0.0354231 -0.00455983 -0.00896343 0.00726902 
0.8638 0.00126363 0.000136216 0.0352563 -0.00454187 -0.00805264 -0.00844813 
0.8657 0.00125176 0.000139303 0.0350906 -0.00451764 0.00786044 -0.00880432 
0.8676 0.00124001 0.000142442 0.0349251 -0.00450004 0.00951717 0.00720177 
0.8695 0.0012285 0.000145635 0.0347629 -0.00447627 -0.00647416 0.0101843 
0.8714 0.00121695 0.000148881 0.0345987 -0.00445865 -0.0107988 -0.00568036 
0.8733 0.00120578 0.000152183 0.0344398 -0.0044357 0.00482379 -0.011354 
0.8752 0.00119443 0.000155539 0.034277 -0.00441772 0.0118432 0.00390856 
0.8771 0.00118358 0.000158951 0.0341213 -0.00439591 -0.00293948 0.0122601 
0.879 0.00117244 0.00016242 0.03396 -0.00437724 -0.0125986 -0.00192204 
0.8809 0.0011619 0.000165945 0.033807 -0.00435685 0.000862416 -0.0128531 
0.8828 0.00115098 0.000169528 0.0336477 -0.00433726 0.0130182 -0.000232561 
0.8847 0.0011407 0.000173169 0.033497 -0.00431844 0.00135544 0.0130894 
0.8866 0.00113002 0.000176869 0.0333399 -0.00429782 -0.0130625 0.00249816 
0.8885 0.00111997 0.000180628 0.0331911 -0.0042806 -0.00365215 -0.012934 
0.8904 0.00110956 0.000184447 0.0330367 -0.00425901 0.0127014 -0.0048083 
0.8923 0.0010997 0.000188326 0.0328892 -0.00424323 0.0059571 0.0123628 
0.8942 0.00108959 0.000192266 0.0327379 -0.00422088 -0.0119171 0.00708867 
0.8961 0.00107988 0.000196268 0.0325913 -0.00420624 -0.00819283 -0.0113642 
0.898 0.00107008 0.000200332 0.0324434 -0.00418351 0.0107051 -0.00925922 
0.8999 0.0010605 0.000204459 0.0322974 -0.00416956 0.0102773 0.00994159 
0.9018 0.00105101 0.000208649 0.032153 -0.00414694 -0.00907666 0.0112367 
0.9037 0.00104156 0.000212904 0.0320074 -0.00413312 -0.0121269 -0.0081143 
0.9056 0.00103238 0.000217223 0.0318666 -0.00411118 0.00705961 -0.0129377 
0.9075 0.00102304 0.000221607 0.0317215 -0.00409692 0.0136593 0.00591875 
0.9094 0.00101417 0.000226057 0.031584 -0.00407622 -0.00469897 0.014282 
0.9113 0.00100494 0.000230573 0.0314396 -0.00406096 -0.0147971 -0.00340857 
0.9132 0.000996342 0.000235157 0.031305 -0.00404198 0.00205688 -0.0151963 
0.9151 0.00098726 0.000239808 0.0311618 -0.00402532 0.0154719 0.000654194 
0.917 0.000978895 0.000244527 0.0310295 -0.00400838 0.000788271 0.0156175 
0.9189 0.000969992 0.000249316 0.030888 -0.0039901 -0.0156274 0.00225846 
0.9208 0.000961813 0.000254173 0.0307573 -0.00397527 -0.00374353 -0.0154971 
0.9227 0.000953127 0.000259101 0.0306183 -0.0039554 0.0152233 -0.00523003 
0.9246 0.000945083 0.0002641 0.0304884 -0.00394252 0.00670391 0.014804 
0.9265 0.000936653 0.00026917 0.0303525 -0.00392137 -0.0142385 0.00815071 
0.9284 0.0009287 0.000274311 0.0302227 -0.00390998 -0.00955567 -0.0135278 
0.9303 0.000920556 0.000279525 0.0300905 -0.00388811 0.012674 -0.0109039 
0.9322 0.000912659 0.000284813 0.0299604 -0.00387753 0.0121805 0.0116811 
0.9341 0.000904819 0.000290174 0.0298321 -0.0038557 -0.0105545 0.0133707 
0.936 0.000896961 0.000295609 0.0297015 -0.00384511 -0.0144602 -0.00930123 
0.9379 0.000889422 0.000301119 0.029577 -0.00382417 0.00792989 -0.0154349 
0.9398 0.000881606 0.000306705 0.029446 -0.0038127 0.0162817 0.00645064 
0.9417 0.000874348 0.000312367 0.029325 -0.00379346 -0.00487514 0.0169882 
0.9436 0.000866594 0.000318106 0.0291942 -0.00378038 -0.0175431 -0.00321652 
0.9455 0.000859578 0.000323922 0.029076 -0.00376348 0.00148925 -0.0179361 
0.9474 0.000851926 0.000329816 0.0289461 -0.00374825 0.0181585 -0.000290932 
0.9493 0.000845096 0.000335789 0.0288297 -0.00373406 0.00210715 0.018203 
0.9512 0.000837599 0.000341841 0.0287017 -0.0037165 -0.0180639 0.00394154 
0.9531 0.000830893 0.000347973 0.0285861 -0.00370498 -0.00577538 -0.0177375 
0.955 0.000823605 0.000354185 0.0284609 -0.00368532 0.0172217 -0.00758934 
0.9569 0.000816961 0.000360478 0.0283452 -0.00367605 0.00936357 0.0165167 
0.9588 0.000809932 0.000366853 0.0282236 -0.0036549 -0.0156247 0.011078 
0.9607 0.0008033 0.000373311 0.0281069 -0.00364706 -0.0127126 -0.01455 
0.9626 0.000796563 0.000379851 0.0279896 -0.00362539 0.0132991 -0.0142473 
0.9645 0.000789913 0.000386475 0.0278716 -0.00361791 0.0156628 0.0118807 
0.9664 0.00078348 0.000393182 0.0277586 -0.00359685 -0.0103058 0.0169403 
0.9683 0.000776807 0.000399975 0.0276393 -0.00358854 -0.0180619 -0.00858741 
0.9702 0.000770661 0.000406853 0.0275304 -0.00356925 0.00674068 -0.0190109 
0.9721 0.000763987 0.000413817 0.0274102 -0.00355902 0.0197723 0.00478271 
0.974 0.000758086 0.000420867 0.0273045 -0.00354248 -0.00273244 0.0203323 
0.9759 0.000751459 0.000428005 0.0271846 -0.00352952 -0.0206793 -0.000610541 
0.9778 0.000745738 0.00043523 0.0270809 -0.00351632 -0.00156085 -0.0208037 
0.9797 0.000739224 0.000442544 0.0269624 -0.00350027 0.0206983 -0.00375828 
0.9816 0.000733607 0.000449946 0.0268593 -0.00349047 0.00595725 0.0203582 
0.9835 0.000727277 0.000457439 0.0267437 -0.00347156 -0.0197814 0.00813244 
0.9854 0.000721688 0.000465021 0.0266399 -0.00346464 -0.010258 -0.0189682 
0.9873 0.000715608 0.000472694 0.0265283 -0.00344367 0.0179223 -0.012308 
0.9892 0.000709983 0.000480459 0.0264227 -0.00343859 0.0142563 0.0166498 
0.9911 0.000704197 0.000488316 0.0263158 -0.00341679 -0.0151601 0.0160775 
0.993 0.0006985 0.000496265 0.026208 -0.00341212 -0.0177469 -0.0134653 
0.9949 0.000693024 0.000504308 0.026106 -0.00339103 0.0115804 -0.0192406 
0.9968 0.000687251 0.000512445 0.025996 -0.00338521 0.0205365 0.00952339 
0.9987 0.000682066 0.000520675 0.0258985 -0.00336634 -0.00731463 0.0216141 
1.0006 0.000676247 0.000529001 0.025787 -0.00335795 -0.022455 -0.00497716 
1.0025 0.000671299 0.000537423 0.0256929 -0.00334255 0.00253624 -0.0230432 
1.0044 0.000665498 0.000545941 0.0255813 -0.00333059 0.0233654 1.919e-05 
1.0063 0.000660707 0.000554555 0.025489 -0.00331933 0.0025449 0.0234111 
1.0082 0.000655007 0.000563267 0.025379 -0.00330346 -0.0231732 0.00512553 
1.0101 0.000650279 0.000572077 0.0252866 -0.00329631 -0.00769105 -0.0226478 
1.012 0.00064477 0.000580986 0.02518 -0.00327697 0.0218348 -0.0102091 
1.0139 0.000640016 0.000589994 0.0250859 -0.00327309 0.0126471 0.0207375 
1.0158 0.000634773 0.000599102 0.024984 -0.00325146 -0.0193631 0.0149724 
1.0177 0.000629924 0.00060831 0.0248871 -0.00324935 -0.017153 -0.0177224 
1.0196 0.000624994 0.000617619 0.0247907 -0.00322716 0.0158302 -0.0191579 
1.0215 0.000620018 0.00062703 0.0246904 -0.00322493 0.0209572 0.0137049 
1.0234 0.000615409 0.000636543 0.0245996 -0.00320417 -0.0113684 0.0225234 
1.0253 0.000610315 0.000646159 0.0244965 -0.00319983 -0.0238308 -0.00884595 
1.0272 0.000605989 0.000655877 0.0244103 -0.00318235 0.00616609 -0.0248567 
1.0291 0.000600833 0.000665701 0.0243055 -0.00317427 0.0255814 0.00336013 
1.031 0.000596712 0.000675628 0.0242223 -0.00316139 -0.000461912 0.0259887 
1.0329 0.000591582 0.000685661 0.0241178 -0.00314863 -0.0260662 0.00249255 
1.0348 0.000587563 0.000695799 0.0240353 -0.00314083 -0.00546554 -0.0258056 
1.0367 0.000582564 0.000706044 0.0239334 -0.00312341 0.0252028 -0.00841808 
1.0386 0.000578536 0.000716395 0.0238495 -0.00312015 0.0113104 0.0242584 
1.0405 0.000573769 0.000726854 0.0237522 -0.00309908 -0.0229776 0.0141026 
1.0424 0.000569638 0.000737421 0.023665 -0.0030989 -0.016755 -0.0213704 
1.0443 0.000565179 0.000748096 0.0235737 -0.00307606 0.0194512 -0.0192288 
1.0462 0.000560885 0.000758881 0.0234823 -0.00307675 0.0214866 0.0172396 
1.0481 0.000556766 0.000769775 0.0233973 -0.00305453 -0.0147593 0.0234934 
1.05 0.000552299 0.00078078 0.0233018 -0.00305363 -0.0252161 -0.0120385 
1.0519 0.000548497 0.000791895 0.0232226 -0.00303445 0.0091095 -0.0266254 
1.0538 0.000543904 0.000803123 0.0231241 -0.0030297 0.0276952 0.0060082 
1.0557 0.000540346 0.000814461 0.0230489 -0.00301549 -0.00277393 0.0284036 
1.0576 0.000535717 0.000825913 0.0229496 -0.00300541 -0.0287334 0.00055115 
1.0595 0.000532291 0.000837477 0.0228759 -0.00299713 -0.00392256 -0.0286721 
1.0614 0.000527746 0.000849156 0.0227784 -0.00298132 0.0282126 -0.00729407 
1.0633 0.000524324 0.000860948 0.0227036 -0.00297873 0.0106183 0.0273533 
1.0652 0.000519985 0.000872856 0.0226105 -0.00295808 -0.026098 0.0138473 
1.0671 0.000516451 0.000884879 0.022532 -0.00295967 -0.0169336 -0.0244568 
1.069 0.000512417 0.000897017 0.0224454 -0.00293624 0.022445 -0.0198302 
1.0709 0.000508688 0.000909273 0.0223617 -0.00293952 0.0224922 0.0200842 
1.0728 0.00050501 0.000921645 0.0222824 -0.00291609 -0.0174011 0.0248766 
1.0747 0.000501064 0.000934135 0.0221934 -0.00291809 -0.0269438 -0.0144281 
1.0766 0.00049773 0.000946742 0.0221209 -0.00289765 0.0112023 -0.0286575 
1.0785 0.000493607 0.00095947 0.0220278 -0.00289555 0.0299861 0.00776562 
1.0804 0.000490543 0.000972315 0.0219601 -0.00288058 -0.00416395 0.0309027 
1.0823 0.000486341 0.000985281 0.0218653 -0.00287238 -0.031386 -0.000446715 
1.0842 0.000483425 0.000998366 0.0217996 -0.00286425 -0.00333382 -0.0314206 
1.0861 0.000479278 0.00101157 0.0217062 -0.0028493 0.0309973 -0.00712326 
1.088 0.000476365 0.0010249 0.0216392 -0.00284789 0.0108658 0.0301137 
1.0899 0.000472415 0.00103835 0.0215505 -0.00282709 -0.0287742 0.014505 
1.0918 0.000469369 0.00105192 0.0214792 -0.00283074 -0.0179849 -0.0269901 
1.0937 0.000465731 0.00106562 0.0213976 -0.00280642 0.0247797 -0.0212505 
1.0956 0.000462457 0.00107944 0.0213201 -0.00281222 0.0242489 0.0221682 
1.0975 0.000459195 0.00109338 0.0212467 -0.0027877 -0.0191873 0.0269301 
1.0994 0.000455663 0.00110745 0.0211629 -0.00279212 -0.0292476 -0.0158753 
1.1013 0.000452766 0.00112164 0.0210971 -0.00277095 0.0122761 -0.0311599 
1.1032 0.000449021 0.00113596 0.0210082 -0.00277064 0.0326303 0.00843928 
1.1051 0.000446407 0.0011504 0.0209478 -0.00275575 -0.00441889 0.0336285 
1.107 0.000442559 0.00116498 0.0208568 -0.00274835 -0.0341307 -0.000273152 
1.1089 0.000440089 0.00117967 0.0207984 -0.00274134 -0.00393657 -0.03412 
1.1108 0.000436291 0.0011945 0.0207089 -0.00272613 0.0335877 -0.00814661 
1.1127 0.000433802 0.00120945 0.0206487 -0.0027268 0.0122919 0.0325325 
1.1146 0.000430215 0.00122454 0.0205645 -0.00270494 -0.0309615 0.0163071 
1.1165 0.000427556 0.00123975 0.0204989 -0.0027112 -0.0201273 -0.0288901 
1.1184 0.000424305 0.00125509 0.0204229 -0.00268555 0.0263418 -0.0236897 
1.1203 0.000421377 0.00127056 0.0203499 -0.0026939 0.0269338 0.0233481 
1.1222 0.000418525 0.00128617 0.0202831 -0.00266843 -0.0199482 0.0298032 
1.1241 0.000415302 0.0013019 0.0202027 -0.00267469 -0.0322463 -0.0161888 
1.126 0.00041283 0.00131777 0.0201442 -0.0026535 0.012123 -0.0342169 
1.1279 0.000409373 0.00133376 0.0200582 -0.00265387 0.0356759 0.00781004 
1.1298 0.000407178 0.00134989 0.0200052 -0.00264023 -0.00331425 0.0365911 
1.1317 0.00040362 0.00136616 0.0199171 -0.00263221 -0.0369389 0.00129572 
1.1336 0.00040154 0.00138255 0.0198654 -0.00262765 -0.00594802 -0.0367039 
1.1355 0.000398058 0.00139909 0.0197798 -0.00261079 0.0358802 -0.0105687 
1.1374 0.000395911 0.00141575 0.019725 -0.00261464 0.0150828 0.0344712 
1.1393 0.000392677 0.00143255 0.019646 -0.00259072 -0.0324898 0.0194157 
1.1412 0.000390305 0.00144949 0.0195843 -0.00260016 -0.0234941 -0.0299586 
1.1431 0.000387448 0.00146656 0.0195148 -0.00257285 0.0269098 -0.0272476 
1.145 0.000384758 0.00148377 0.0194444 -0.00258356 0.0306096 0.0233843 
1.1469 0.000382326 0.00150112 0.0193852 -0.00255759 -0.0194321 0.0335188 
1.1488 0.000379314 0.00151861 0.0193064 -0.00256473 -0.0359202 -0.0151111 
1.1507 0.00037726 0.00153623 0.0192558 -0.00254472 0.0104861 -0.037766 
1.1526 0.000374017 0.00155399 0.0191714 -0.00254421 0.0390167 0.00562863 
1.1545 0.000372208 0.00157189 0.0191256 -0.00253342 -0.000615224 0.0396423 
1.1564 0.000368899 0.00158993 0.0190403 -0.00252301 -0.0396221 0.00447348 
1.1583 0.000367146 0.0016081 0.0189943 -0.00252249 -0.00955404 -0.0389464 
1.1602 0.000363968 0.00162642 0.0189131 -0.00250246 0.037616 -0.0145416 
1.1621 0.000362073 0.00164488 0.0188619 -0.0025106 0.0193513 0.0356428 
1.164 0.000359207 0.00166348 0.0187893 -0.00248378 -0.0330497 0.0238998 
1.1659 0.000357016 0.00168223 0.0187292 -0.00249667 -0.0281063 -0.0298708 
1.1678 0.000354576 0.00170111 0.0186678 -0.00246782 0.0261504 -0.0318946 
1.1697 0.000352019 0.00172014 0.0185975 -0.00248015 0.0351943 0.0219431 
1.1716 0.000350021 0.00173931 0.0185471 -0.00245479 -0.0173126 0.0379418 
1.1735 0.000347135 0.00175862 0.0184683 -0.0024612 -0.0400819 -0.0123313 
1.1754 0.00034549 0.00177808 0.018426 -0.00244416 0.00707866 -0.0415689 
1.1773 0.00034241 0.00179768 0.0183426 -0.00244068 0.0423673 0.00164029 
1.1792 0.000340941 0.00181743 0.0183034 -0.00243476 0.00389342 0.0424531 
1.1811 0.000337867 0.00183732 0.0182212 -0.00241996 -0.0418141 0.00942883 
1.183 0.000336359 0.00185735 0.018179 -0.00242509 -0.0148706 -0.0404502 
1.1849 0.000333507 0.00187754 0.0181037 -0.00240058 0.0383743 -0.0201233 
1.1868 0.000331757 0.00189787 0.0180536 -0.00241371 0.0250933 0.0356117 
1.1887 0.000329297 0.00191834 0.0179893 -0.00238379 -0.0322001 0.02969 
1.1906 0.000327176 0.00193897 0.0179281 -0.0023996 -0.0338279 -0.0281894 
1.1925 0.000325187 0.00195974 0.0178765 -0.00237026 0.0236407 -0.037428 
1.1944 0.000322671 0.00198066 0.0178043 -0.00238251 0.0404196 0.0186257 
1.1963 0.000321114 0.00200172 0.0177636 -0.00235981 -0.0132254 0.0427412 
1.1982 0.000318298 0.00202294 0.0176837 -0.00236303 -0.0443424 -0.00752943 
1.2001 0.000317026 0.00204431 0.0176493 -0.00235146 0.00163368 -0.0451845 
1.202 0.000314098 0.00206582 0.0175673 -0.00234248 0.0452417 -0.00436049 
1.2039 0.000312891 0.00208749 0.0175328 -0.00234362 0.0103483 0.0445017 
1.2058 0.000310085 0.00210931 0.0174554 -0.00232259 -0.0429663 0.0162235 
1.2077 0.00030871 0.00213127 0.0174143 -0.00233454 -0.0218798 -0.0406515 
1.2096 0.00030624 0.00215339 0.0173472 -0.00230499 0.0375876 -0.0272133 
1.2115 0.000304513 0.00217566 0.017295 -0.0023228 0.032124 0.0338188 
1.2134 0.000302514 0.00219808 0.0172414 -0.00229079 -0.0294027 0.036518 
1.2153 0.000300357 0.00222066 0.0171765 -0.0023077 -0.0403091 -0.0244097 
1.2172 0.000298844 0.00224338 0.0171361 -0.00228022 0.0189215 -0.0434207 
1.2191 0.000296306 0.00226626 0.0170606 -0.00228949 0.0457872 0.0130306 
1.221 0.000295167 0.0022893 0.0170295 -0.00227253 -0.00683769 0.0473555 
1.2229 0.000292412 0.00231249 0.0169488 -0.00226937 -0.0480862 -0.000451095 
1.2248 0.000291436 0.00233583 0.0169204 -0.00226614 -0.00601581 -0.0479545 
1.2267 0.000288705 0.00235933 0.0168418 -0.00224917 0.0469512 -0.0124464 
1.2286 0.000287638 0.00238298 0.0168088 -0.0022591 0.0187226 0.0450826 
1.2305 0.000285177 0.00240678 0.0167392 -0.00223086 -0.0423713 0.0247277 
1.2324 0.000283796 0.00243075 0.0166954 -0.00224958 -0.0303477 -0.0388557 
1.2343 0.000281788 0.00245487 0.0166396 -0.00221595 0.0345895 -0.0354744 
1.2362 0.000279962 0.00247914 0.0165819 -0.00223645 0.0400067 0.0296413 
1.2381 0.000278473 0.00250358 0.0165412 -0.0022051 -0.0240935 0.0438529 
1.24 0.000276204 0.00252817 0.0164705 -0.00221962 -0.0469329 -0.0180407 
1.2419 0.000275159 0.00255291 0.0164417 -0.00219781 0.0115884 -0.0491795 
1.2438 0.000272588 0.00257782 0.016363 -0.0022001 0.0505399 0.00485126 
1.2457 0.000271791 0.00260288 0.0163396 -0.0021926 0.00204895 0.0509773 
1.2476 0.000269154 0.00262811 0.0162605 -0.00217978 -0.0504714 0.00898565 
1.2495 0.000268341 0.00265349 0.0162344 -0.00218733 -0.0158296 -0.0490195 
