rs[0]
2.60921e-11,1.24081e-11
1.70123e-11,-1.8227e-12
-9.781e-12,-1.41688e-11
-7.80459e-12,1.53259e-11
1.71057e-11,-4.54248e-13
-8.61416e-12,-1.46441e-11
-8.60407e-12,1.46459e-11
1.70533e-11,4.18842e-13
-7.84872e-12,-1.52812e-11
-9.71408e-12,1.41829e-11
1.70297e-11,1.78306e-12
-6.60367e-12,-1.56559e-11
-1.04532e-11,1.33537e-11
1.68013e-11,2.64802e-12
-5.78615e-12,-1.61285e-11
-1.14523e-11,1.2799e-11
1.66616e-11,3.98456e-12
-4.48439e-12,-1.63966e-11
-1.21187e-11,1.18351e-11
1.62613e-11,4.82658e-12
-3.62899e-12,-1.66968e-11
-1.29897e-11,1.11985e-11
1.60082e-11,6.11252e-12
-2.29299e-12,-1.6854e-11
-1.35722e-11,1.01168e-11
1.54432e-11,6.91724e-12
-1.41451e-12,-1.6977e-11
-1.43005e-11,9.40944e-12
1.50814e-11,8.13054e-12
-6.728e-14,-1.7021e-11
-1.47893e-11,8.22864e-12
1.43617e-11,8.88431e-12
8.1915e-13,-1.69649e-11
-1.53625e-11,7.46298e-12
1.38979e-11,1.00042e-11
2.15443e-12,-1.68953e-11
-1.57498e-11,6.20351e-12
1.3036e-11,1.06943e-11
3.03358e-12,-1.66614e-11
-1.61582e-11,5.39288e-12
1.24785e-11,1.17017e-11
4.33398e-12,-1.64799e-11
-1.64375e-11,4.07651e-12
1.14895e-11,1.23165e-11
5.19082e-12,-1.60723e-11
-1.66746e-11,3.23496e-12
1.08481e-11,1.31943e-11
6.43404e-12,-1.57825e-11
-1.68415e-11,1.88441e-12
9.74913e-12,1.37235e-11
7.25395e-12,-1.52086e-11
-1.69032e-11,1.02649e-12
9.03524e-12,1.44567e-11
8.41871e-12,-1.48157e-11
-1.69554e-11,-3.34983e-13
7.84537e-12,1.48916e-11
9.18778e-12,-1.40857e-11
-1.6841e-11,-1.19451e-12
7.07143e-12,1.54679e-11
1.02542e-11,-1.35968e-11
-1.67779e-11,-2.54348e-12
5.81125e-12,1.58014e-11
1.09594e-11,-1.27233e-11
-1.64897e-11,-3.38987e-12
4.99074e-12,1.62111e-11
1.19092e-11,-1.21473e-11
-1.63128e-11,-4.70316e-12
3.68202e-12,1.64377e-11
1.25387e-11,-1.11456e-11
-1.58559e-11,-5.52196e-12
2.82917e-12,1.6674e-11
1.33559e-11,-1.04925e-11
-1.55686e-11,-6.77706e-12
1.49447e-12,1.67904e-11
1.38992e-11,-9.38006e-12
-1.49512e-11,-7.55432e-12
6.24019e-13,1.68495e-11
1.45698e-11,-8.66143e-12
-1.45589e-11,-8.72973e-12
